수준,동형어번호,표출 어휘
고급,0,탁하다
고급,0,탄력
고급,0,탄산음료
중급,0,탄생
고급,0,탄성02
고급,0,탄수화물
고급,0,탄식
고급,0,탄압
고급,0,탄탄하다01
고급,0,탄탄히00
고급,0,탈-
고급,0,탈01
고급,0,탈02
고급,0,탈락
고급,0,탈모
고급,0,탈의실
중급,0,탈출
고급,0,탈춤
고급,0,탈퇴
고급,0,탐구
고급,0,탐색
고급,0,탐험
중급,0,탑
중급,0,탑승
중급,0,탑승객
고급,0,탓
초급,0,탕수육
고급,0,태교
초급,0,태국
초급,0,태권도
초급,0,태극기
초급,0,태도
고급,0,태몽
고급,0,태아
중급,0,태양
고급,0,태양열
초급,0,태어나다
중급,0,태우다01
중급,0,태우다02
초급,0,태풍
초급,0,택배
초급,0,택시
중급,0,택하다
중급,0,탤런트
고급,0,터01
중급,0,터널
고급,0,터놓다
고급,0,터득
중급,0,터뜨리다
고급,0,터무니없다
초급,0,터미널
고급,0,터전
중급,0,터지다
고급,0,터트리다
중급,0,턱01
고급,0,턱03
고급,0,턱없이
중급,0,털
중급,0,털다
고급,0,털썩
고급,0,털어놓다
고급,0,털옷
고급,0,털털하다02
중급,0,텅
초급,0,테니스
초급,0,테니스장
고급,0,테두리
고급,0,테러
중급,0,테스트01
초급,0,테이블00
중급,0,테이프
초급,0,텔레비전
중급,0,토02
초급,0,토끼
고급,0,토대
중급,0,토론
초급,0,토마토
고급,0,토막
고급,0,토양
초급,0,토요일
중급,0,토의
고급,0,토지
중급,0,토하다
고급,0,톡톡
고급,0,톡톡히
고급,0,톤01
고급,0,통02
중급,0,통04
중급,0,통05
고급,0,통06
중급,0,통계
고급,0,통계청00
중급,0,통과
고급,0,통념
고급,0,통로
고급,0,통보
고급,0,통상01
고급,0,통속
중급,0,통신
고급,0,통신비
중급,0,통역
고급,0,통용
중급,0,통일
초급,0,통장
고급,0,통제
고급,0,통조림
중급,0,통증
고급,0,통째
고급,0,통치
고급,0,통쾌하다
중급,0,통통하다
고급,0,통틀다
고급,0,통풍
중급,0,통하다
고급,0,통학
고급,0,통합
중급,0,통행
고급,0,통화01
초급,0,통화02
초급,0,퇴근
초급,0,퇴원
고급,0,퇴임
고급,0,퇴장
중급,0,퇴직
고급,0,퇴직금
고급,0,퇴진
고급,0,투고
고급,0,투기01
고급,0,투덜거리다
고급,0,투명
고급,0,투박하다
고급,0,투병
고급,0,투입
중급,0,투자
고급,0,투자자
고급,0,투쟁
고급,0,투정
고급,0,투철하다
중급,0,투표
고급,0,툭
고급,0,툭툭
고급,0,툭하면
고급,0,퉁퉁01
고급,0,튀기다01
초급,0,튀기다02
초급,0,튀김
고급,0,튀다
고급,0,튀어나오다
고급,0,트다01
고급,0,트다02
초급,0,트럭
고급,0,트로트
고급,0,트림
고급,0,트이다
고급,0,트집
고급,0,특강
고급,0,특권
중급,0,특기01
고급,0,특별
초급,0,특별하다
초급,0,특별히
고급,0,특산물
고급,0,특색
중급,0,특성
중급,0,특수01
고급,0,특수성
고급,0,특유
고급,0,특이
중급,0,특정
고급,0,특질
고급,0,특집
중급,0,특징
고급,0,특징적01/특징적02
고급,0,특허
고급,0,특혜
초급,0,특히
초급,0,튼튼하다
고급,0,튼튼히
고급,0,틀
초급,0,틀다
초급,0,틀리다01
중급,0,틀림없다
중급,0,틀림없이
고급,0,틀어막다
고급,0,틀어박히다
중급,0,틈01/틈02
고급,0,틈새
중급,0,틈틈이
고급,0,티02
고급,0,티격태격하다
고급,0,티끌
초급,0,티셔츠
초급,0,팀
고급,0,팀원00
고급,0,팀장
중급,0,파01
고급,0,파02
고급,0,파격
고급,0,파격적01/파격적02
고급,0,파견
고급,0,파고들다
중급,0,파괴
고급,0,파급
고급,0,파내다
중급,0,파다
중급,0,파도
고급,0,파란만장
초급,0,파란색
중급,0,파랑01
초급,0,파랗다
중급,0,파마
고급,0,파멸
고급,0,파문
고급,0,파묻다
고급,0,파묻히다
고급,0,파악
고급,0,파업
고급,0,파이프
중급,0,파일
고급,0,파장01
중급,0,파출소
중급,0,파트너
초급,0,파티
고급,0,파하다
고급,0,파헤치다
고급,0,판03
고급,0,판04
고급,0,판결
중급,0,판단
중급,0,판매
고급,0,판매량
고급,0,판매원
고급,0,판명
중급,0,판사
고급,0,판소리
고급,0,판이하다
고급,0,판정
고급,0,판촉
초급,0,팔01
초급,0,팔02/팔03
중급,0,팔꿈치
초급,0,팔다
초급,0,팔리다
고급,0,팔방미인
초급,0,팔십01/팔십02
고급,0,팔아먹다
초급,0,팔월
고급,0,팔자
고급,0,팔짱
고급,0,팥
고급,0,패01/패02
고급,0,패04
고급,0,패기
고급,0,패다02
고급,0,패배
중급,0,패션
고급,0,패션쇼
중급,0,패스트푸드
고급,0,패자
고급,0,패턴
고급,0,패하다
고급,0,팩스
중급,0,팬01
중급,0,팬티
고급,0,팽개치다
고급,0,팽창
고급,0,팽팽하다
고급,0,퍼뜨리다
고급,0,퍼붓다
중급,0,퍼센트
중급,0,퍼지다
중급,0,퍽02
고급,0,펄럭이다00
고급,0,펄쩍
고급,0,펄펄
고급,0,펑
중급,0,페이지
고급,0,펭귄
중급,0,펴내다
초급,0,펴다
중급,0,편02
고급,0,편04
고급,0,편05
중급,0,편견
고급,0,편두통
고급,0,편들다
초급,0,편리
중급,0,편식
초급,0,편안
고급,0,편안히
중급,0,편의
초급,0,편의점
고급,0,편입
초급,0,편지
고급,0,편집
초급,0,편찮다
고급,0,편파적01/편파적02
초급,0,편하다
중급,0,편히
중급,0,펼쳐지다
중급,0,펼치다
고급,0,평01
중급,0,평02
중급,0,평가
중급,0,평균
중급,0,평등
고급,0,평론
고급,0,평면
중급,0,평범하다
중급,0,평상시
중급,0,평생
고급,0,평생직장00
초급,0,평소
고급,0,평야
고급,0,평온
고급,0,평이하다
초급,0,평일
고급,0,평지
고급,0,평평하다
중급,0,평화
중급,0,평화롭다
고급,0,평화적01/평화적02
고급,0,폐01
고급,0,폐02
고급,0,폐기물
고급,0,폐렴
고급,0,폐막식
고급,0,폐쇄
고급,0,폐쇄적01/폐쇄적02
고급,0,폐수
고급,0,폐장
중급,0,폐지
고급,0,폐해
고급,0,폐허
고급,0,폐활량
중급,0,포근하다
고급,0,포기01
중급,0,포기02
초급,0,포도
중급,0,포도주
고급,0,포부
고급,0,포옹
고급,0,포용
초급,0,포장01
고급,0,포장02
고급,0,포장마차
중급,0,포장지
중급,0,포크
중급,0,포함
고급,0,폭
고급,0,폭격
중급,0,폭넓다
고급,0,폭등
고급,0,폭락
중급,0,폭력
고급,0,폭력적01/폭력적02
고급,0,폭로
중급,0,폭발01
고급,0,폭발02
고급,0,폭발적01/폭발적02
중급,0,폭설
고급,0,폭식
고급,0,폭염
중급,0,폭우
고급,0,폭죽
고급,0,폭탄
고급,0,폭파
중급,0,폭포
고급,0,폭풍
고급,0,폭행
중급,0,표01
초급,0,표02
고급,0,표03
고급,0,표기
고급,0,표기법
고급,0,표류
중급,0,표면
고급,0,표면적01/표면적02
고급,0,표명
고급,0,표방
고급,0,표본
고급,0,표시01
중급,0,표시02
고급,0,표어
고급,0,표적
중급,0,표정
중급,0,표준
중급,0,표준어
중급,0,표지01
중급,0,표지판
고급,0,표출
중급,0,표현
고급,0,푸근하다
고급,0,푸념
중급,0,푸다
고급,0,푸대접
초급,0,푸르다
고급,0,푸른색
고급,0,푸짐하다
초급,0,푹
고급,0,푹신하다
고급,0,푹푹
중급,0,풀01
중급,0,풀02
고급,0,풀03
초급,0,풀다
고급,0,풀려나다
중급,0,풀리다
고급,0,풀어내다
고급,0,풀어놓다
중급,0,풀어지다
중급,0,-품
중급,0,품01
고급,0,품격
중급,0,품다
고급,0,품목
고급,0,품위
고급,0,품종
중급,0,품질
고급,0,품행
고급,0,풋풋하다
초급,0,풍경
중급,0,풍기다
고급,0,풍년
고급,0,풍력
중급,0,풍부하다
중급,0,풍선
고급,0,풍성하다
중급,0,풍속01
중급,0,풍습
고급,0,풍요
고급,0,풍요롭다
고급,0,풍자
고급,0,풍조
고급,0,풍족하다
고급,0,풍토
고급,0,퓨전00
초급,0,프라이팬
초급,0,프랑스
중급,0,프로01
고급,0,프로02
초급,0,프로그램
중급,0,프린터
중급,0,플라스틱
고급,0,플러그
초급,0,피01
고급,0,피고
고급,0,피고인
초급,0,피곤
초급,0,피다
고급,0,피력
중급,0,피로
고급,0,피로연
고급,0,피리
중급,0,피부
고급,0,피부과
고급,0,피살
중급,0,피서
초급,0,피아노
고급,0,피어나다
고급,0,피어오르다
초급,0,피우다
초급,0,피자
고급,0,피차
중급,0,피하다
중급,0,피해
중급,0,피해자
중급,0,필기
중급,0,필수02
중급,0,필수적01/필수적02
중급,0,필수품
고급,0,필연적01/필연적02
초급,0,필요
중급,0,필요성
고급,0,필자
초급,0,필통
고급,0,핏줄
고급,0,핑01
중급,0,핑계
고급,0,-하
중급,0,하03
고급,0,하객
고급,0,하교
중급,0,하긴
초급,0,하나01
고급,0,하나같이
중급,0,하나하나01/하나하나02
중급,0,하느님
초급,0,하늘
초급,0,하늘색
초급,0,-하다
초급,0,하다01
중급,0,하도
고급,0,하락
고급,0,하락세
초급,0,하루
고급,0,하루빨리
고급,0,하루아침
고급,0,하루하루01/하루하루02
고급,0,하류
고급,0,하마터면
고급,0,하물며
고급,0,하반기
고급,0,하반신
고급,0,하소연
중급,0,하숙
초급,0,하숙비
초급,0,하숙집
고급,0,하순
초급,0,하얀색
중급,0,하양
초급,0,하얗다
고급,0,하여간
중급,0,하여튼
고급,0,하염없이
고급,0,하위
고급,0,하인
고급,0,하자
초급,0,하지만
중급,0,하차
고급,0,하찮다
고급,0,하천
고급,0,하체
중급,0,하품
고급,0,하필
중급,0,하하01
고급,0,하향
중급,0,-학
고급,0,학계
중급,0,학과
초급,0,학교
초급,0,학기
초급,0,학년
고급,0,학대
중급,0,학력02
중급,0,학문
고급,0,학문적01/학문적02
고급,0,학번
고급,0,학벌
중급,0,학부모
중급,0,학비
고급,0,학살
초급,0,학생
초급,0,학생증
고급,0,학술
중급,0,학습
고급,0,학식
고급,0,학업
중급,0,학용품
초급,0,학원
고급,0,학위
중급,0,학자
고급,0,학점
고급,0,학창
초급,0,한01
중급,0,한02
중급,0,한03
고급,0,한가롭다
중급,0,한가운데
초급,0,한가하다
고급,0,한갓
초급,0,한강
중급,0,한겨울
중급,0,한결
고급,0,한결같다
고급,0,한결같이
중급,0,한계
고급,0,한과
초급,0,한국
중급,0,한국말
중급,0,한국어
중급,0,한국인
중급,0,한국적01/한국적02
초급,0,한글
중급,0,한꺼번에
고급,0,한껏
중급,0,한낮
고급,0,한낱
중급,0,한눈
고급,0,한눈00
고급,0,한눈팔다
고급,0,한데01
고급,0,한도
중급,0,한동안
초급,0,한두
중급,0,한둘
중급,0,한때01/한때02
중급,0,한마디
고급,0,한몫
중급,0,한문
고급,0,한바탕01/한바탕02
고급,0,한반도
고급,0,한발
중급,0,한밤중
고급,0,한방00
초급,0,한번
초급,0,한복
고급,0,한복판
고급,0,한사코
고급,0,한산하다
중급,0,한순간
중급,0,한숨02
초급,0,한식03
초급,0,한식집
고급,0,한심하다
고급,0,한약
중급,0,한여름
초급,0,한옥
고급,0,한우
고급,0,한의원
중급,0,한자
고급,0,한자리
고급,0,한자어00
초급,0,한잔
고급,0,한적하다
고급,0,한정
고급,0,한정하다
중급,0,한쪽
고급,0,한차례
중급,0,한참00/한참
중급,0,한창02/한창01
중급,0,한층
고급,0,한탄
고급,0,한탕
초급,0,한턱
고급,0,한파
중급,0,한편
고급,0,한하다
초급,0,할머니
중급,0,할부
초급,0,할아버지
초급,0,할인
중급,0,할인점
고급,0,할퀴다
고급,0,핥다
고급,0,함
초급,0,함께
고급,0,함께하다
고급,0,함박눈
중급,0,함부로
고급,0,함성
고급,0,함정
고급,0,함축
고급,0,함흥차사
중급,0,합격
중급,0,합격자
중급,0,합계
고급,0,합당하다01
고급,0,합동
고급,0,합류
고급,0,합리
중급,0,합리적01/합리적02
고급,0,합법적01/합법적02
고급,0,합성
중급,0,합의
고급,0,합창
중급,0,합치다
중급,0,합하다
초급,0,항공
초급,0,항공권
고급,0,항공기
중급,0,항공료
고급,0,항공사
고급,0,항구
고급,0,항로
고급,0,항목
고급,0,항문
초급,0,항상
고급,0,항생제
고급,0,항아리
고급,0,항암
중급,0,항의
초급,0,해01
초급,0,해01/해02
중급,0,해03
중급,0,해결
중급,0,해결책
고급,0,해고
고급,0,해군
중급,0,해내다
고급,0,해답
중급,0,해당
고급,0,해독02
고급,0,해독03
중급,0,해돋이
중급,0,해롭다
초급,0,해마다
고급,0,해명
중급,0,해물
고급,0,해박하다
고급,0,해발
중급,0,해방
중급,0,해변
중급,0,해산물
고급,0,해상
중급,0,해석
고급,0,해석00
중급,0,해설
중급,0,해소
고급,0,해수욕
중급,0,해수욕장
중급,0,해안
고급,0,해약
고급,0,해양
고급,0,해열제
초급,0,해외
초급,0,해외여행
고급,0,해일
고급,0,해저
고급,0,해제
고급,0,해직
고급,0,해체02
중급,0,해치다
고급,0,해킹
고급,0,해학적01/해학적02
고급,0,핵
고급,0,핵가족
고급,0,핵가족화00
중급,0,핵심
고급,0,핵심적01/핵심적02
중급,0,핸드백
초급,0,햄버거
고급,0,햅쌀
고급,0,햇곡식
중급,0,햇볕
초급,0,햇빛
중급,0,햇살
고급,0,행
중급,0,-행
초급,0,행동
고급,0,행렬
고급,0,행방
초급,0,행복
초급,0,행사01
중급,0,행사02
중급,0,행사장
고급,0,행세
중급,0,행운
중급,0,행위
고급,0,행인
고급,0,행적
중급,0,행정
고급,0,행정부
고급,0,행진
중급,0,행하다
중급,0,향
중급,0,향기
고급,0,향기롭다
중급,0,향상
중급,0,향수
고급,0,향수00
중급,0,향하다
고급,0,향후
중급,0,허가
고급,0,허겁지겁
고급,0,허공
고급,0,허구
고급,0,허기
고급,0,허둥지둥
중급,0,허락
고급,0,허름하다
초급,0,허리
중급,0,허리띠
고급,0,허망
고급,0,허무
고급,0,허물다02
중급,0,허벅지
고급,0,허비
고급,0,허술하다
고급,0,허옇다
중급,0,허용
고급,0,허위
고급,0,허전하다
고급,0,허점
고급,0,허탈
고급,0,허파
중급,0,허허
중급,0,헌
고급,0,헌법
고급,0,헌신
고급,0,헌신적01/헌신적02
고급,0,헌혈
고급,0,헐값
고급,0,헐다02
고급,0,헐뜯다
고급,0,헐렁하다
고급,0,헐레벌떡
고급,0,험난하다
고급,0,험담
고급,0,험악하다
중급,0,험하다
고급,0,헛걸음
고급,0,헛되다
고급,0,헛되이
고급,0,헛디디다
고급,0,헛소문
고급,0,헛수고
중급,0,헤매다
중급,0,헤아리다
고급,0,헤어나다
초급,0,헤어지다
중급,0,헤엄치다
고급,0,헤집다
고급,0,헤치다
고급,0,헤프다
초급,0,헬스클럽
고급,0,헷갈리다
고급,0,헹구다
초급,0,혀
고급,0,혁명
고급,0,혁신
고급,0,혁신적01/혁신적02
고급,0,현
중급,0,현관
초급,0,현금
고급,0,현기증
중급,0,현대
중급,0,현대인
중급,0,현대적01/현대적02
고급,0,현명하다
고급,0,현모양처
중급,0,현상02
중급,0,현실
고급,0,현실성
중급,0,현실적01/현실적02
고급,0,현안
중급,0,현장
초급,0,현재02/현재01
